image_path,case_id,label,split
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image005998.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image005999.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006000.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006002.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006004.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006006.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006007.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006008.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006009.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006010.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006011.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006012.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006013.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006014.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006015.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006016.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006017.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006018.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006019.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006020.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006021.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006022.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006023.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006024.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006025.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006026.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006027.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006028.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006029.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006030.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006031.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006032.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006033.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006036.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006037.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006039.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006040.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006041.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006042.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006043.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006044.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006048.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006049.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006050.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006053.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006054.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006055.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006056.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006057.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006058.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006059.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006060.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006061.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006062.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006063.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006064.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006066.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006067.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006070.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006071.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006072.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006073.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006074.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006075.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006077.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006078.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006079.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006080.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006081.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006082.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006083.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006084.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006085.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006086.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006087.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006088.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006089.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006090.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006093.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006094.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006095.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006096.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006097.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006098.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006099.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006101.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006102.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006103.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006104.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006105.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006106.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006107.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006108.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006109.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006110.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006111.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006113.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006114.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006115.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006116.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006117.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006118.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006119.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006120.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006121.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006123.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006125.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006127.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006128.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006130.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006131.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006132.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006133.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006135.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006136.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006137.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006139.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006140.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006141.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006144.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006145.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006146.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006147.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006148.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006149.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006150.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006152.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006155.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006156.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006157.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006158.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006159.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006160.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006161.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006162.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006163.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006164.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006165.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006166.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006167.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006168.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006169.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006170.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006173.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006174.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006175.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006176.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006177.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006178.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006179.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006180.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006181.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006182.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006183.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006184.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006185.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006187.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006188.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006189.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006191.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006194.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006195.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006196.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006199.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006200.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006201.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006202.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006203.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006204.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006205.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006206.jpg,negative/case2,0,test
C:\Coding Notes\Final-Dissertation\datasets\negative\case2\case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image006207.jpg,negative/case2,0,test
